ieset_city_id,city_rank_2025,ghsl_city_id,city_name,country_name,country_iso3,population_2025,area_km2_2025,density_per_km2_2025,longitude,latitude,source_dataset,source_system,source_ghsl_city_id_column,source_city_name_column,source_population_2025_column,source_country_name_column,source_country_iso3_column,source_area_km2_2025_column,source_longitude_column,source_latitude_column,morphology_note
ghsl_ucdb_r2024a:7209,196,7209,Port Harcourt,Nigeria,,2623780,310,8463.806451612903,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:3888,197,3888,Birmingham,United Kingdom,,2617211,685,3820.74598540146,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4699,198,4699,Phoenix,United States,,2608874,1304,2000.670245398773,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:11225,199,11225,Nantong,China,,2608604,658,3964.4437689969604,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2544,200,2544,Quito,Ecuador,,2605678,380,6857.047368421053,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8886,201,8886,Bhopal,India,,2599311,249,10439.0,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6397,202,6397,Dallas,United States,,2577308,1237,2083.514955537591,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2125,203,2125,Kyiv,Ukraine,,2575199,410,6280.973170731707,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:3340,204,3340,Manchester,United Kingdom,,2539907,751,3382.033288948069,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6350,205,6350,Curitiba,Brazil,,2512877,566,4439.712014134276,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:820,206,820,Lomé,Togo,,2498074,346,7219.867052023122,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:3938,207,3938,Rome,Italy,,2476089,467,5302.117773019272,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:11636,208,11636,Putian,China,,2463177,453,5437.476821192053,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1094,209,1094,Izmir,Turkey,,2457529,307,8004.980456026059,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4945,210,4945,Goiânia,Brazil,,2457483,531,4628.0282485875705,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:11302,211,11302,Tamluk,India,,2451037,889,2757.071991001125,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:5932,212,5932,Denver,United States,,2425086,1194,2031.0603015075376,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1741,213,1741,Phnom Penh,Cambodia,,2419131,354,6833.703389830508,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7151,214,7151,Chandigarh,India,,2417872,344,7028.697674418605,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4625,215,4625,Las Vegas,United States,,2371780,851,2787.0505287896594,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1377,216,1377,Manaus,Brazil,,2368805,272,8708.841911764706,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:3130,217,3130,Bursa,Turkey,,2366448,216,10955.777777777777,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:9510,218,9510,Coimbatore,India,,2360322,407,5799.316953316953,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:9714,219,9714,Prayagraj,India,,2358995,156,15121.76282051282,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6229,220,6229,Ludhiana,India,,2323217,226,10279.721238938053,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:906,221,906,Taichung,Taiwan,,2318377,313,7406.955271565495,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2847,222,2847,Almaty,Kazakhstan,,2315538,331,6995.583081570997,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2920,223,2920,Daegu,South Korea,,2300085,287,8014.233449477352,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1919,224,1919,Kaohsiung,Taiwan,,2294772,372,6168.741935483871,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8029,225,8029,Philadelphia,United States,,2286396,654,3496.0183486238534,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:363,226,363,San José,Costa Rica,,2272572,491,4628.456211812627,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7021,227,7021,Vadodara,India,,2269390,214,10604.626168224298,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:11079,228,11079,Zhuhai [Macau],China,,2253273,274,8223.62408759124,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8035,229,8035,Makassar,Indonesia,,2241888,343,6536.116618075802,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:907,230,907,Fukuoka,Japan,,2213305,450,4918.455555555555,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4968,231,4968,Palembang,Indonesia,,2203124,245,8992.342857142858,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:358,232,358,Vancouver,Canada,,2198107,649,3386.913713405239,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4593,233,4593,Belém,Brazil,,2192375,273,8030.677655677656,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:9880,234,9880,Madurai,India,,2184066,219,9972.90410958904,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:244,235,244,Rotterdam [The Hague],Netherlands,,2173754,677,3210.8626292466765,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8305,236,8305,Meerut,India,,2169152,233,9309.665236051502,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:3968,237,3968,Barranquilla,Colombia,,2166638,157,13800.24203821656,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:47,238,47,Freetown,Sierra Leone,,2150533,205,10490.404878048781,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1268,239,1268,Maracaibo,Venezuela,,2142105,295,7261.372881355932,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:10927,240,10927,Wuhu,China,,2137949,197,10852.532994923858,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:5201,241,5201,Basra,Iraq,,2131556,188,11338.063829787234,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:9107,242,9107,Handan,China,,2099937,251,8366.282868525896,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:5098,243,5098,Seattle,United States,,2099643,1123,1869.673196794301,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2747,244,2747,Rabat,Morocco,,2094221,203,10316.35960591133,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:724,245,724,Minsk,Belarus,,2093512,245,8544.94693877551,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:10998,246,10998,Dhanbad,India,,2078658,298,6975.362416107382,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1419,247,1419,Harare,Zimbabwe,,2076037,603,3442.8474295190713,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:212,248,212,La Paz,Bolivia,,2063633,291,7091.522336769759,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1081,249,1081,Vienna,Austria,,2056565,325,6327.892307692307,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:50,250,50,Monrovia,Liberia,,2049818,302,6787.476821192053,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:5847,251,5847,Hohhot,China,,2029813,315,6443.850793650794,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1375,252,1375,Santa Cruz de la Sierra,Bolivia,,2016833,303,6656.214521452145,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:11032,253,11032,Jamshedpur,India,,2007932,161,12471.627329192546,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7783,254,7783,Denpasar,Indonesia,,2005950,388,5169.974226804124,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:3712,255,3712,Warsaw,Poland,,1999986,415,4819.243373493976,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:153,256,153,Doha,Qatar,,1980416,392,5052.081632653061,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2471,257,2471,San Diego,United States,,1977279,778,2541.4897172236506,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:231,258,231,Lisbon,Portugal,,1974574,426,4635.150234741784,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2221,259,2221,Baku,Azerbaijan,,1973054,340,5803.1,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2359,260,2359,Bucharest,Romania,,1971350,260,7582.115384615385,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8012,261,8012,Nashik,India,,1970970,192,10265.46875,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:5853,262,5853,Puebla,México,,1949860,375,5199.626666666667,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6663,263,6663,Brahmanbaria,Bangladesh,,1945179,557,3492.24236983842,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7516,264,7516,Kaduna,Nigeria,,1937932,304,6374.776315789473,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:351,265,351,Sapporo,Japan,,1931424,353,5471.456090651558,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7784,266,7784,Detroit,United States,,1918653,1170,1639.874358974359,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4655,267,4655,Yinchuan,China,,1913287,253,7562.399209486166,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:5935,268,5935,Benin City,Nigeria,,1912370,386,4954.326424870466,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:424,269,424,N'Djamena,Chad,,1910082,222,8603.972972972973,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4538,270,4538,Ahwaz,Iran,,1907837,245,7787.089795918368,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
